weak,strong,grade,anchor,pragmatic,logical,alpha,sim_internal_logical,sim_internal_pragmatic,pref_internal,sim_steered_logical,sim_steered_pragmatic,pref_steered
may,have to,A,They may learn a new language this year.,They don't have to learn a new language this year.,They have to learn a new language this year.,20.0,0.9982705116271973,0.9973142743110657,0,0.9955044984817505,0.9964522123336792,1
may,have to,A,I may start a new hobby soon.,I don't have to start a new hobby soon.,I have to start a new hobby soon.,20.0,0.998253345489502,0.9972460865974426,0,0.9961945414543152,0.9966797232627869,1
may,have to,A,We may clean the house this weekend.,We don't have to clean the house this weekend.,We have to clean the house this weekend.,20.0,0.9987855553627014,0.9979956746101379,0,0.9969403743743896,0.9975128173828125,1
may,have to,A,You may finish your homework before dinner.,You don't have to finish your homework before dinner.,You have to finish your homework before dinner.,20.0,0.998801589012146,0.9982459545135498,0,0.9970431327819824,0.9976664781570435,1
may,have to,A,She may volunteer at the shelter this month.,She doesn't have to volunteer at the shelter this month.,She has to volunteer at the shelter this month.,20.0,0.9984978437423706,0.997768759727478,0,0.9960932731628418,0.9972864389419556,1
may,have to,A,You may need to submit the report by noon.,You don't have to need to submit the report by noon.,You have to need to submit the report by noon.,20.0,0.9984106421470642,0.9974080920219421,0,0.9949212074279785,0.9960208535194397,1
may,have to,A,They may help you with the preparations.,They don't have to help you with the preparations.,They have to help you with the preparations.,20.0,0.9987704753875732,0.9977669715881348,0,0.9970158338546753,0.9973832964897156,1
may,have to,A,She may learn a new language this year.,She doesn't have to learn a new language this year.,She has to learn a new language this year.,20.0,0.9983713626861572,0.9974058866500854,0,0.9956876039505005,0.9967217445373535,1
may,have to,A,We may visit the museum tomorrow.,We don't have to visit the museum tomorrow.,We have to visit the museum tomorrow.,20.0,0.999015212059021,0.998048722743988,0,0.9978669881820679,0.9979351758956909,1
may,have to,A,He may join the book club this month.,He doesn't have to join the book club this month.,He has to join the book club this month.,20.0,0.9986329078674316,0.997835636138916,0,0.9962611198425293,0.9972122311592102,1
may,have to,A,You may enjoy the concert next weekend.,You don't have to enjoy the concert next weekend.,You have to enjoy the concert next weekend.,20.0,0.9988061189651489,0.9980508089065552,0,0.9969700574874878,0.9974464178085327,1
may,have to,A,They may participate in the charity event.,They don't have to participate in the charity event.,They have to participate in the charity event.,20.0,0.9989306926727295,0.9981065988540649,0,0.997159481048584,0.9977556467056274,1
may,have to,A,She may bake cookies for the bake sale.,She doesn't have to bake cookies for the bake sale.,She has to bake cookies for the bake sale.,20.0,0.9985693097114563,0.9979972243309021,0,0.996152937412262,0.9974965453147888,1
may,have to,A,You may consider applying for the job.,You don't have to consider applying for the job.,You have to consider applying for the job.,20.0,0.9991133213043213,0.9983162879943848,0,0.9974772930145264,0.9979052543640137,1
may,have to,A,They may watch the latest movie together.,They don't have to watch the latest movie together.,They have to watch the latest movie together.,20.0,0.9987344741821289,0.9981600046157837,0,0.9969817399978638,0.9980409145355225,1
may,have to,A,We may organize a surprise party for her.,We don't have to organize a surprise party for her.,We have to organize a surprise party for her.,20.0,0.99845951795578,0.9976009130477905,0,0.9959489703178406,0.9969455003738403,1
may,have to,A,He may plan a weekend getaway.,He doesn't have to plan a weekend getaway.,He has to plan a weekend getaway.,20.0,0.9988689422607422,0.9982221722602844,0,0.997469425201416,0.9981123208999634,1
may,have to,A,You may find it helpful to read the manual.,You don't have to find it helpful to read the manual.,You have to find it helpful to read the manual.,20.0,0.9976136684417725,0.9963791370391846,0,0.9938894510269165,0.9942479133605957,1
may,have to,A,They may relax at the beach during vacation.,They don't have to relax at the beach during vacation.,They have to relax at the beach during vacation.,20.0,0.9984210729598999,0.9979299306869507,0,0.9960343837738037,0.9973045587539673,1
mostly,entirely,A,She is mostly pleased with the results of the project.,She is not entirely pleased with the results of the project.,She is entirely pleased with the results of the project.,20.0,0.9990590214729309,0.9984580278396606,0,0.9943978190422058,0.9958394169807434,1
mostly,entirely,A,The team is mostly ready for the presentation.,The team is not entirely ready for the presentation.,The team is entirely ready for the presentation.,20.0,0.9992217421531677,0.9989862442016602,0,0.9966336488723755,0.997873067855835,1
mostly,entirely,A,The weather is mostly sunny today.,The weather is not entirely sunny today.,The weather is entirely sunny today.,20.0,0.9996868968009949,0.9992730021476746,0,0.9985135793685913,0.998940110206604,1
mostly,entirely,A,He is mostly confident about his decision.,He is not entirely confident about his decision.,He is entirely confident about his decision.,20.0,0.9993727207183838,0.9989333152770996,0,0.9974689483642578,0.998200535774231,1
mostly,entirely,A,The food at the restaurant is mostly delicious.,The food at the restaurant is not entirely delicious.,The food at the restaurant is entirely delicious.,20.0,0.9997546672821045,0.9995160102844238,0,0.9973536133766174,0.9983656406402588,1
mostly,entirely,A,This book is mostly informative.,This book is not entirely informative.,This book is entirely informative.,20.0,0.9997246265411377,0.9995318651199341,0,0.9988490343093872,0.9993391036987305,1
mostly,entirely,A,The project is mostly on schedule.,The project is not entirely on schedule.,The project is entirely on schedule.,20.0,0.9996431469917297,0.9993734359741211,0,0.9983452558517456,0.9990419149398804,1
mostly,entirely,A,She feels mostly satisfied with her job.,She does not feel entirely satisfied with her job.,She feels entirely satisfied with her job.,20.0,0.9992560148239136,0.9985587000846863,0,0.9973099827766418,0.9981095790863037,1
mostly,entirely,A,He is mostly enthusiastic about the new changes.,He is not entirely enthusiastic about the new changes.,He is entirely enthusiastic about the new changes.,20.0,0.9993463158607483,0.9985700249671936,0,0.9969291687011719,0.9976259469985962,1
mostly,entirely,A,The presentation was mostly engaging.,The presentation was not entirely engaging.,The presentation was entirely engaging.,20.0,0.9996936321258545,0.9995185136795044,0,0.998751163482666,0.9993269443511963,1
mostly,entirely,A,The concert was mostly enjoyable.,The concert was not entirely enjoyable.,The concert was entirely enjoyable.,20.0,0.9997571706771851,0.9995313882827759,0,0.9988537430763245,0.9993810653686523,1
mostly,entirely,A,Her response was mostly positive.,Her response was not entirely positive.,Her response was entirely positive.,20.0,0.9996850490570068,0.9994391202926636,0,0.9987698793411255,0.9991910457611084,1
mostly,entirely,A,The results are mostly promising.,The results are not entirely promising.,The results are entirely promising.,20.0,0.9996832609176636,0.9995332956314087,0,0.9987775087356567,0.9992852807044983,1
mostly,entirely,A,The meeting was mostly productive.,The meeting was not entirely productive.,The meeting was entirely productive.,20.0,0.9997109174728394,0.9994920492172241,0,0.9988455176353455,0.9993014931678772,1
mostly,entirely,A,The feedback was mostly encouraging.,The feedback was not entirely encouraging.,The feedback was entirely encouraging.,20.0,0.9996992945671082,0.9994792938232422,0,0.9987747669219971,0.9992386102676392,1
mostly,entirely,A,Her explanation was mostly clear.,Her explanation was not entirely clear.,Her explanation was entirely clear.,20.0,0.999703049659729,0.9994394779205322,0,0.9988215565681458,0.9991376399993896,1
mostly,entirely,A,The response was mostly favorable.,The response was not entirely favorable.,The response was entirely favorable.,20.0,0.9996916651725769,0.9995065331459045,0,0.9987884759902954,0.9992722272872925,1
mostly,entirely,A,The product is mostly reliable.,The product is not entirely reliable.,The product is entirely reliable.,20.0,0.9997297525405884,0.9995636343955994,0,0.9988781213760376,0.9992431402206421,1
mostly,entirely,A,His performance was mostly impressive.,His performance was not entirely impressive.,His performance was entirely impressive.,20.0,0.9996497631072998,0.9994342923164368,0,0.9987079501152039,0.9992294311523438,1
mostly,entirely,A,The app is mostly user-friendly.,The app is not entirely user-friendly.,The app is entirely user-friendly.,20.0,0.9996225237846375,0.9994025230407715,0,0.9982632398605347,0.9990023970603943,1
mostly,entirely,A,The cake was mostly sweet.,The cake was not entirely sweet.,The cake was entirely sweet.,20.0,0.9997518062591553,0.9995752573013306,0,0.9988641738891602,0.999358057975769,1
mostly,entirely,A,The trip was mostly enjoyable.,The trip was not entirely enjoyable.,The trip was entirely enjoyable.,20.0,0.9996943473815918,0.99948650598526,0,0.9987851977348328,0.9993151426315308,1
mostly,entirely,A,The garden is mostly beautiful.,The garden is not entirely beautiful.,The garden is entirely beautiful.,20.0,0.9996718168258667,0.9994406700134277,0,0.9987589120864868,0.9993003606796265,1
